Purl,Title,Source Id,Collection ID,Hydrus Collection,Object Type,Status,Reg. Date,Pub. Date,
"http://purl.stanford.edu/jx595ny4365","Folding, Faulting, and Fracturing of Deep-Water Deposits in the Magallanes Foreland Basin, Chilean Patagonia: A Preliminary Assessment","Hydrus:item-elenas55-2015-06-20T19:34:01.374Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-20","2015-07-21",
"http://purl.stanford.edu/jx628qx6653","Bartered bride","Hydrus:item-jmanton-2013-07-16T19:52:26.987Z","xg598bt7576","Donald Pippin Collection - MUS.0003","item","v3 Accessioned","2013-07-16","2014-05-19",
"http://purl.stanford.edu/jx686qr8321","APO for Elizabeth Lucile Fordyce Letter to Paul Hanna","Hydrus:adminPolicy-dhartwig-2015-01-16T23:53:16.871Z","","","adminPolicy","v1 Accessioned","2015-01-16","2015-01-17",
"http://purl.stanford.edu/jx825gb7545","Eliminating the effects of a status characteristic. [TR 45]","Hydrus:item-regirob-2014-07-25T19:54:47.896Z","vj354pj0087","Laboratory for Social Research Technical Report Series (1961-1985), Stanford University Department of Sociology","item","v2 Accessioned","2014-07-25","2015-06-02",
"http://purl.stanford.edu/jx903yh5488","Rules of operation","Hydrus:item-dhartwig-2015-02-04T23:34:49.032Z","dq564cp2331","Stanford Campus Recreation Association Records","item","v1 Accessioned","2015-02-04","2015-02-05",
"http://purl.stanford.edu/jx920yt8493","Java scripts for implementation of the computational method for genetic discovery.","Hydrus:item-weiruo16-2015-04-29T21:49:53.841Z","sw760xd0977","A novel computational method of metabolic network analysis for genetic discovery","item","v2 Accessioned","2015-04-29","2015-06-11",
"http://purl.stanford.edu/jy070nt7579","Coupled Tectonic Deformation and Landform Development Along the San Andreas Fault","Hydrus:item-elenas55-2015-06-22T19:56:48.892Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-22","2015-07-29",
"http://purl.stanford.edu/jy460rb9016","David Starr Jordan Papers","Hydrus:collection-dhartwig-2013-05-03T23:13:31.373Z","","","collection; set","v3 Accessioned","2013-05-03","2014-06-09",
"http://purl.stanford.edu/jy492mh1070","APO for SURJ (Stanford Undergraduate Research Journal)","Hydrus:adminPolicy-dhartwig-2013-03-12T23:19:14.836Z","","","adminPolicy","v2 Accessioned","2013-03-12","2014-08-07",
"http://purl.stanford.edu/jy538gm6364","Stuart G. Cross, "Stanford and Yosemite"","Hydrus:collection-dhartwig-2013-08-29T17:40:49.788Z","","","collection; set","v1 Accessioned","2013-08-29","2013-08-29",
"http://purl.stanford.edu/jy589nr2495","APO for Stanford German Student Association records - to be deleted","Hydrus:adminPolicy-jschne-2014-07-03T22:11:20.281Z","","","adminPolicy","v2 Accessioned","2014-07-03","2014-08-07",
"http://purl.stanford.edu/jy636dp3094","Pneumatic Pneus Founding Chapter Newsletter, 2001, September Issue","Hydrus:item-jessie2-2015-06-17T16:01:29.518Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-17","",
"http://purl.stanford.edu/jy650ht0158","When Blue Helmets Do Battle: Civilian Protection in the Democratic Republic of the Congo","Hydrus:item-tlamiot-2015-05-22T20:51:34.621Z","md903dt5665","Center for International Security and Cooperation (CISAC) Interschool Honors Program in International Security Studies","item","v2 Accessioned","2015-05-22","2015-06-19",
"http://purl.stanford.edu/jy672pc0423","Supporting material","Hydrus:item-dhartwig-2013-03-22T23:24:54.195Z","fg670nm8934","Stanford New York City Proposal","item","v2 Accessioned","2013-03-22","2014-04-03",
"http://purl.stanford.edu/jy815mr2390","Video","Hydrus:item-dhartwig-2013-07-05T20:57:27.336Z","rp570rc6011","Lecture by the President of the Portugese Republic at Stanford University","item","v1 Accessioned","2013-07-05","2013-07-05",
"http://purl.stanford.edu/jy906xn8063","Photographs","Hydrus:item-dhartwig-2014-11-18T03:54:21.012Z","kc403fk5954","Howard Ruggles Photographs of Stanford University","item","v1 Accessioned","2014-11-18","2014-11-21",
"http://purl.stanford.edu/jy993pv0557","APO for David Starr Jordan Papers","Hydrus:adminPolicy-dhartwig-2013-05-03T23:13:23.054Z","","","adminPolicy","v2 Accessioned","2013-05-03","2014-08-07",
"http://purl.stanford.edu/jz108ky6395","Supplemental Data for Mosca and Luo, 2014 (eLife): Raw Density Images of DA1","Hydrus:item-tmosca-2014-12-14T00:08:55.800Z","wn197rj7271","Drosophila Antennal Lobe Synapses","item","v3 Accessioned","2014-12-14","2015-01-13",
"http://purl.stanford.edu/jz144cw3119","Seismic Demands for Nondeteriorating Frame Structures and their Dependence on Ground Motions","Hydrus:item-linday-2013-09-12T18:40:15.114Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v1 Accessioned","2013-09-12","2013-11-21",
"http://purl.stanford.edu/jz247nh0899","Overprinting Faulting Mechanisms in Sandstone: Causes of Spatial and Temporal Variation Along the Moab Fault, Utah","Hydrus:item-elenas55-2015-06-28T21:05:50.031Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-28","2015-07-20",
"http://purl.stanford.edu/jz286cq5647","AMICA Bulletin, 1977, Volume 14, Issue 7","Hydrus:item-jessie2-2015-06-12T17:56:04.909Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-12","2015-06-13",
"http://purl.stanford.edu/jz290pb3999","St. Anselm: Opera Omnia","Hydrus:item-yahairaa-2014-06-17T21:38:05.143Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v3 Accessioned","2014-06-17","2014-08-01",
"http://purl.stanford.edu/jz304qj0443","APO for Stanford University, Class of 1954, Email","Hydrus:adminPolicy-dhartwig-2015-01-22T18:46:56.923Z","","","adminPolicy","v1 Accessioned","2015-01-22","2015-01-22",
"http://purl.stanford.edu/jz390vp8130","Geomechanical Analysis of the Volcanic Tableland Extensional Fault System, Bishop, CA, and Evaluation of Mechanics-Based Restoration Methods","Hydrus:item-elenas55-2015-06-18T21:07:50.715Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-18","2015-07-29",
"http://purl.stanford.edu/jz438vp2090","Progress in Structural Expert System Development","Hydrus:item-elenas55-2015-06-28T20:51:48.261Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-28","2015-07-20",
"http://purl.stanford.edu/jz485hm8771","AMICA Bulletin, 1981, Volume 18, Issue 8","Hydrus:item-jessie2-2015-06-15T16:26:20.979Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/jz514cw1909","APO for Digital Initiatives","Hydrus:adminPolicy-dhartwig-2014-03-17T23:18:03.653Z","","","adminPolicy","v2 Accessioned","2014-03-17","2014-08-07",
"http://purl.stanford.edu/jz758vk2584","Understanding the Role of Charge Mobility and Recombination in Organic Photovoltaics","Hydrus:item-lamdavid-2015-05-26T16:47:03.977Z","ds247vz0452","Undergraduate Theses, Department of Physics","item","v3 Accessioned","2015-05-26","2015-06-06",
"http://purl.stanford.edu/jz772sd1291","APO for "Bureaucratic Paternalism at Stanford: The Pattern of University Authority in the 1920's"","Hydrus:adminPolicy-jejohns1-2013-09-20T19:03:36.467Z","","","adminPolicy","v2 Accessioned","2013-09-20","2014-08-07",
"http://purl.stanford.edu/jz783nn2040","AMICA Bulletin, 1979, Volume 16, Issue 9","Hydrus:item-jessie2-2015-06-12T18:38:06.565Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-12","2015-06-13",
"http://purl.stanford.edu/jz837ys6174","AMICA Bulletin, 1975, Volume 12, Issue 12","Hydrus:item-jessie2-2015-06-12T17:27:33.140Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-12","2015-06-13",
"http://purl.stanford.edu/jz917zg0715","Hydrus","Hydrus:item-cnilsen-2013-08-06T20:23:49.420Z","jd484mb4712","ReNUWIt Data Collection","item","v1 Registered","2013-08-06","",
"http://purl.stanford.edu/kb184mv7617","Photographs","Hydrus:item-dhartwig-2014-11-18T22:28:13.227Z","nf982ms7223","Stanford University, Paul G. Allen Center for Integrated Systems, Dedication Photographs","item","v1 Accessioned","2014-11-18","2014-11-19",
"http://purl.stanford.edu/kb496sp5660","La Belle Helene","Hydrus:item-jmanton-2013-07-15T21:52:14.586Z","xg598bt7576","Donald Pippin Collection - MUS.0003","item","v3 Accessioned","2013-07-15","2014-05-19",
"http://purl.stanford.edu/kb529mn8253","Utopie de l’économie, réalité de la politique. France : début du XIXe siècle","Hydrus:item-ssussman-2014-07-29T19:07:26.255Z","nj859zd5622","Papers from the Gimon Conference on French Political Economy, April 2004","item","v1 Accessioned","2014-07-29","2014-10-23",
"http://purl.stanford.edu/kb563dm7664","Tucuxi - revolutionizes the lab experience","Hydrus:item-jharshit-2014-06-10T22:16:38.204Z","kq629sd5182","ME310 Project Based Engineering Design","item","v1 Accessioned","2014-06-10","2014-06-18",
"http://purl.stanford.edu/kb613yk3792","APO for Lydia Lucile Meyer Photographs","Hydrus:adminPolicy-dhartwig-2014-11-26T23:37:46.872Z","","","adminPolicy","v1 Accessioned","2014-11-26","2014-11-26",
"http://purl.stanford.edu/kb680vk5526","Stanford University, Center for International Security and Cooperation, Records","Hydrus:collection-dhartwig-2015-05-12T18:36:27.448Z","","","collection; set","v1 In accessioning (described, published)","2015-05-12","2015-05-12",
"http://purl.stanford.edu/kb816gw6490","W. Conyers Herring Papers","Hydrus:collection-dhartwig-2013-09-11T02:14:04.965Z","","","collection; set","v1 Accessioned","2013-09-11","2013-09-11",
"http://purl.stanford.edu/kb916xp7539","APO for The Stanford Shale Smear Project","Hydrus:adminPolicy-amyhodge-2015-05-18T16:17:16.643Z","","","adminPolicy","v1 Accessioned","2015-05-18","2015-05-18",
"http://purl.stanford.edu/kb928zf5424","The role of endothelial microRNA-126 in tumor development and tumor angiogenesis using the B16 melanoma syngeneic tumor model","Hydrus:item-gchen15-2015-05-07T07:31:37.005Z","pw312hc5457","Undergraduate Theses, Department of Biology, 2014-2015","item","v2 Accessioned","2015-05-07","2015-06-08",
"http://purl.stanford.edu/kb973nw4073","General Collection for SUL Acquisitions","Hydrus:collection-hfrost-2015-02-05T18:45:18.175Z","","","collection; set","v1 Accessioned","2015-02-05","2015-02-05",
"http://purl.stanford.edu/kb975xm7243","APO for Stanford University, Cabinet, Records","Hydrus:adminPolicy-dhartwig-2013-04-11T17:42:24.254Z","","","adminPolicy","v2 Accessioned","2013-04-11","2014-08-07",
"http://purl.stanford.edu/kb990cv0788","Geometry and Characteristics of Deformation Bands at Arches National Park: A Video Presentation","Hydrus:item-elenas55-2015-06-23T17:11:31.124Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-23","2015-07-21",
"http://purl.stanford.edu/kc052dn5661","Motion: The Force of Advertising","Hydrus:item-jesse1-2014-06-18T15:01:34.176Z","fk441ps0303","Sounds of Stanford Collection - ARS.0154","item","v1 Accessioned","2014-06-18","2014-07-21",
"http://purl.stanford.edu/kc082vp6422","National management of high-energy physics facilities: papers, 1964-1965.","Hydrus:item-jejohns1-2013-09-20T20:07:07.286Z","nw091gh1917","National management of high-energy physics facilities: papers, 1964-1965.","item","v1 Accessioned","2013-09-20","2013-09-20",
"http://purl.stanford.edu/kc207pj3289","Pneumatic Pneus Founding Chapter Newsletter, 2000, September Issue","Hydrus:item-jessie2-2015-06-16T23:45:58.696Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-16","",
"http://purl.stanford.edu/kc403fk5954","Howard Ruggles Photographs of Stanford University","Hydrus:collection-dhartwig-2014-11-18T03:51:40.106Z","","","collection; set","v1 Accessioned","2014-11-18","2014-11-18",
"http://purl.stanford.edu/kc518qb4971","AMICA Bulletin, 1979, Volume 16, Issue 10","Hydrus:item-jessie2-2015-06-12T18:39:45.850Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-12","2015-06-13",
"http://purl.stanford.edu/kc601zc2557","APO for Alexander Dallin Papers","Hydrus:adminPolicy-dhartwig-2014-08-05T02:15:18.599Z","","","adminPolicy","v1 Accessioned","2014-08-05","2014-08-05",
"http://purl.stanford.edu/kc668vr8560","AMICA Bulletin, 2002, Volume 39, Issue 2","Hydrus:item-jessie2-2015-06-15T21:22:27.180Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/kc776jq4465","Pneumatic Pneus Founding Chapter Newsletter, 1997, December Issue","Hydrus:item-jessie2-2015-06-16T23:26:52.560Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-16","",
"http://purl.stanford.edu/kc826jd2548","Intersectionality as a Tool for Student Activism","Hydrus:item-najlag-2014-11-18T18:14:03.244Z","jr938vv9537","Undergraduate Theses, Program in Feminist, Gender, and Sexuality Studies","item","v1 Accessioned","2014-11-18","2015-06-25",
"http://purl.stanford.edu/kc916bs2556","AMICA Bulletin, 1998, Volume 35, Issue 5","Hydrus:item-jessie2-2015-06-15T20:40:58.341Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/kc924cy0980","Hydrus","Hydrus:item-bstone-2015-05-19T20:32:05.656Z","kb973nw4073","General Collection for SUL Acquisitions","item","v1 Registered","2015-05-19","",
"http://purl.stanford.edu/kc938ky0056","AMICA Founding Chapter Newsletter, 1980, July Issue","Hydrus:item-jessie2-2015-06-16T19:44:19.634Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-16","",
"http://purl.stanford.edu/kc972mz7533","Transcript","Hydrus:item-dhartwig-2013-03-21T05:14:51.244Z","wm175tf8239","Stanley K. Sheinbaum Oral History Interview","item","v2 Accessioned","2013-03-21","2014-04-03",
"http://purl.stanford.edu/kd200mv5742","Profit and loss records","Hydrus:item-dhartwig-2015-02-05T04:43:25.430Z","dq564cp2331","Stanford Campus Recreation Association Records","item","v1 Accessioned","2015-02-05","2015-02-07",
"http://purl.stanford.edu/kd508mf8941","Haas Center for Public Service Records","Hydrus:collection-dhartwig-2013-06-21T16:33:27.583Z","","","collection; set","v1 Accessioned","2013-06-21","2013-06-21",
"http://purl.stanford.edu/kd531fc4745","New Directions in Assessment: Using Library of Congress Sources to Assess Historical Understanding","Hydrus:item-wilsonw-2014-04-16T19:54:41.256Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2014-04-16","2014-04-17",
"http://purl.stanford.edu/kd541jw7583","Why Full Engagement Matters","Hydrus:item-amyhodge-2014-04-16T19:55:36.751Z","tz959sb6952","Graduate School of Education Open Archive","item","v2 Accessioned","2014-04-16","2014-04-25",
"http://purl.stanford.edu/kd691md7985","Stanford University, Chicana/o Studies, Feminicide = Sanctioned Murder: Gender, Race and Violence in Global Context","Hydrus:collection-dhartwig-2013-07-02T02:20:44.169Z","","","collection; set","v1 Accessioned","2013-07-02","2013-07-02",
"http://purl.stanford.edu/kd759nh0018","From private cabinet to public edification: the collecting habits of the Hearst and Stanford families","Hydrus:item-dhartwig-2015-01-27T18:48:40.265Z","dt323bm3083","From private cabinet to public edification: the collecting habits of the Hearst and Stanford families","item","v1 Accessioned","2015-01-27","2015-01-28",
"http://purl.stanford.edu/kd777ys8944","Expressway: A series of car games to teach young children to identify their emotions","Hydrus:item-ncprats-2014-08-13T20:03:10.656Z","nq969tw4861","Learning, Design & Technology 2014","item","v1 Accessioned","2014-08-13","2015-07-30",
"http://purl.stanford.edu/kd909bq4983","Leland Quarterly","Hydrus:collection-dhartwig-2013-03-18T17:38:12.670Z","","","collection; set","v1 Accessioned","2013-03-18","2013-03-18",
"http://purl.stanford.edu/kd954dj3188","The Shale Smear Project 2000 Workshop and Annual Report","Hydrus:item-elenas55-2015-06-12T20:05:03.202Z","qb576gq9433","The Stanford Shale Smear Project","item","v1 Accessioned","2015-06-12","2015-07-30",
"http://purl.stanford.edu/kf011tj1788","APO for The Stanford Flipside","Hydrus:adminPolicy-dhartwig-2013-03-18T16:22:20.881Z","","","adminPolicy","v2 Accessioned","2013-03-18","2014-08-07",
"http://purl.stanford.edu/kf022dm5006","Making Meaning of Character Recursion in Samuel Beckett's Three Novels","Hydrus:item-bauersa-2014-06-03T05:22:26.156Z","sn758bh0099","Undergraduate Honors Theses, Department of English","item","v1 Registered","2014-06-03","",
"http://purl.stanford.edu/kf051vr0345","Arguing to learn and learning to argue: Case studies of how students' argumentation relates to their scientific knowledge","Hydrus:item-lauraw15-2014-04-16T19:42:06.855Z","tz959sb6952","Graduate School of Education Open Archive","item","v2 Accessioned","2014-04-16","2014-04-18",
"http://purl.stanford.edu/kf077mp9357","Simoni, Robert D.","Hydrus:item-cglasser-2015-01-20T19:55:56.876Z","zy176sq5284","Stanford Historical Society Oral History Program Interviews","item","v1 Accessioned","2015-01-20","2015-01-20",
